,Unnamed: 0,model,content,score,creationTime,nickname,productColor,productSales,productSize,userClientShow,userLevelName
24937,24937,畅享8e,买的新机，居然送部旧机手过来，原来京东真把翻新手机当新手机卖。太可恶了,1,2018-08-24 17:54:57,岗***帅,蓝色,标准版,3G+32G,来自京东Android客户端,金牌会员
24938,24938,畅享8e,物流特别差，收到的手机膜贴好的，里面有气泡，而且很多软件都自带安装好的、好像是二手一样。各位要买的要仔细考虑一下，在京东买了很多次，只有这次特别不满意,1,2018-08-12 13:09:10,j***d,黑色,标准版,3G+32G,来自京东iPhone客户端,铜牌会员
24939,24939,畅享8e,非常不满意，对京东非常不满意，物流不满意，客服非常不满意，尤其是说话不算数，说好当天上午11:10之前下单，当天送达的，结果呢还是第二天上午才送来的，简直是欺骗误导消费者，要不是因为看到当天送达，不然我才不会买，太过分了，以后绝不会再来京东买，京东都是辣圾，还是其他好，,1,2018-06-13 15:26:02,j***d,金色,标准版,3G+32G,来自京东iPhone客户端,银牌会员
24940,24940,畅享8e,手机相当垃圾，超难用！微信***按着录，没录上就自己返回，录不上，再次打开会很卡！卡的不行，手机上还没下载什么软件，太难用，我用了刚一个来月，才来评价的！而且比市场价还贵！跟山寨的差不多，第一次在京东买东西，很失望！在也不会在京东买东西了！,1,2018-08-13 16:02:36,j***y,黑色,标准版,3G+32G,来自京东Android客户端,铜牌会员
24941,24941,畅享8e,每次按个图标都要按两三次，还要振动两三次，而且振动是在点完图标一两秒后才反映出来，每次都是一屏，还不能划动到另一屏，还振动的不行了，草！！什么鬼手机呀,1,2018-07-25 21:27:41,j***1,黑色,标准版,3G+32G,,金牌会员
24942,24942,畅享8e,指纹速度可以，电池不耐用一天不到就得充电。本来买来想玩王者荣耀的，可是关了所有特效还是卡。还不如原来的2G畅玩6感觉对不起这价格。以后还是实体店买吧,1,2018-08-23 18:54:24,j***5,黑色,标准版,3G+32G,来自微信购物,铜牌会员
24943,24943,畅享8e,新手机看着有点脏，应该是别人买了以后退货的，在京东买了五六部手机了，还是让我撞上了这种事，心凉凉,1,2018-07-27 08:43:23,张***6,黑色,标准版,3G+32G,来自京东iPhone客户端,银牌会员
24944,24944,畅享8e,超级差 不到半个月使用中一直提示错误信息 然后就死机 售后解决不了 让寄回维修&hellip;&hellip;这手机怎么用呢？,1,2018-09-13 09:52:48,小***3,黑色,标准版,3G+32G,来自京东iPhone客户端,PLUS会员
24945,24945,畅享8e,千万千万不要买这个手机，耗电快的不得了，充电慢的不得了，卡的不要不要的，没下载过任何游戏，经常死机,1,2018-09-06 01:10:32,蓝***生,金色,标准版,3G+32G,来自微信购物,银牌会员
24946,24946,畅享8e,没用几天已经出现黑屏了，好无语啊，在京东第一次买到这么差的东西，刚过了七天就出现这种问题了,1,2018-09-11 18:59:13,l***7,蓝色,标准版,3G+32G,来自京东iPhone客户端,金牌会员
24947,24947,畅享8e,垃圾手机，连拨卡针都不配一个，半天每把卡槽拔出来，垃圾垃圾垃圾,1,2018-08-06 18:01:46,蒋***0,金色,标准版,3G+32G,来自京东iPhone客户端,金牌会员
24948,24948,畅享8e,客服服务很差，才购买几天就活动了，客服也不说有活动的事情，现在退也不好退，白信任京东了,1,2018-08-14 12:28:51,w***a,粉色,标准版,3G+32G,来自京东Android客户端,银牌会员
24949,24949,畅享8e,买回来才发现5.7的屏幕竟然比5.2的还要小，找客服全程不出声，很不满意,1,2018-07-27 20:48:46,jd_152775cln,黑色,标准版,3G+32G,来自京东Android客户端,铜牌会员
24950,24950,畅享8e,用了可两个星期就黑屏用不了，这次购买真让人失望。,1,2018-09-14 22:42:09,j***8,金色,标准版,3G+32G,来自京东Android客户端,PLUS会员
24951,24951,畅享8e,这手机打电话有时候能听见，有时候听不见，断断续续的，像@货,1,2018-09-07 11:44:00,j***r,金色,标准版,3G+32G,来自京东Android客户端,铜牌会员
24952,24952,畅享8e,发票有问题收回去，一直再没开发票，打电话也没解决，很讨厌,1,2018-08-20 09:55:41,青***2,金色,标准版,3G+32G,来自京东iPhone客户端,钻石会员
24953,24953,畅享8e,老人收到手机竟是已贴好了钢化膜，申请换货一直未果,1,2018-09-11 09:23:17,B***1,蓝色,标准版,3G+32G,来自京东iPhone客户端,银牌会员
24954,24954,畅享8e,给老妈买的，耗电量太快了，简直就是神速，百分之二十多的电量，放在包包里不用一个下午都撑不到，晚上拿出来就自动关机了，差评，看电视两集不到就没电了，超级不满意，要是年轻人经常玩手机的估计会很不方便吧，自从换了这个手机经常打不通我妈的电话，老关机，我妈说天天晚上都充电除非白天什么都不干，晚上才能剩个百分之一二十的电，要是多看一下微信就不行了，这要是给年轻人用估计是玩两小时冲两小时电吧,1,2018-08-13 10:03:18,j***d,粉色,标准版,3G+32G,来自京东iPhone客户端,银牌会员
24955,24955,畅享8e,"运行速度还行，外观也不错，就是感觉屏幕效果一般。
另外一过7天价保就掉价50元，这降价时间总是掐得这么准！只好给差评表扬下！",1,2018-08-03 00:45:05,j***x,金色,标准版,3G+32G,来自京东Android客户端,PLUS会员
24956,24956,畅享8e,这么多软件不说，客服的回答真是让我无语，差评差评差评！！！,1,2018-09-16 18:59:54,j***n,蓝色,标准版,3G+32G,,铜牌会员
24957,24957,畅享8e,首先是因为信任华为和京东，觉得现在华为的手机质量过硬，服务有保障，才会选择在京东上下单，收到后，发现手机主屏上有气泡，就直接联系客服了，客服说这个是正常的，让我去当地售后处理，其次，在我准备给手机换膜的时候，发现手机上已经贴了一个钢化膜，而且手机开机后里面竟然设置了两个闹钟，一个工作日的，一个周末的，于是又问客服，客服说去当地售后检验下看是不是有人用过，我怎么没有发票，客服说我当时没要，买的时候不都是直接配的么,1,2018-07-17 21:43:36,米***许,金色,标准版,3G+32G,来自京东iPhone客户端,铜牌会员
24958,24958,畅享8e,感觉买到了假货一样，质量太差了！,1,2018-08-09 22:11:07,旭***8,金色,标准版,3G+32G,来自京东Android客户端,银牌会员
24959,24959,畅享8e,手机用了不到一个月就开不了机了&hellip;&hellip;,1,2018-07-27 21:25:01,X***良,金色,标准版,3G+32G,来自京东Android客户端,金牌会员
24960,24960,畅享8e,@货，很卡，很气人,1,2018-09-11 21:19:40,j***m,黑色,标准版,3G+32G,来自京东iPhone客户端,铜牌会员
24961,24961,畅享8e,说好送贴膜没送,1,2018-08-19 18:37:26,d***i,金色,标准版,3G+32G,来自京东iPhone客户端,金牌会员
24962,24962,畅享8e,呵呵，618价格比平时贵了100,1,2018-07-17 12:14:18,j***a,粉色,标准版,3G+32G,来自京东Android客户端,铜牌会员
24963,24963,畅享8e,手机非常一般，充满电看了一个多小时电视就剩百分之40的电量了。还整个手机发烫。。。。要买请慎重,1,2018-07-16 11:48:41,1***p,粉色,标准版,3G+32G,来自京东iPhone客户端,银牌会员
24964,24964,畅享8e,手机外观不错，就是运行太慢了，打开个网页半天都打不开，这个价格不合理，太贵了点,1,2018-07-13 19:23:12,j***v,蓝色,标准版,3G+32G,来自京东Android客户端,铜牌会员
24965,24965,畅享8e,就这质量还在网上卖，每次电充满了，放在那里几个小时电居然跑完了，电量不足自动关机、是在搞笑嘛，新手机买回来这个样子，你们是卖的二手货嘛请问,1,2018-07-12 17:41:58,茜***-,黑色,标准版,3G+32G,来自京东iPhone客户端,铜牌会员
24966,24966,畅享8e,用了不到半个小时就热的不行，然后那个耳机插进去听不到声音 不是听不到声音就是声音外放根本就是垃圾。这个是我最不愉快的购物 没有之一！！,1,2018-07-06 12:37:36,黄***娜,粉色,标准版,3G+32G,来自京东Android客户端,铜牌会员
24967,24967,畅享8e,差评 买完就降价 还不如*降价起码会给买家补差价,1,2018-07-05 11:34:06,j***5,粉色,标准版,3G+32G,来自京东iPhone客户端,银牌会员
24968,24968,畅享8e,本次购物非常不满意，刚买就降价，询问京东客服说有赠品不能申请价格保护，赠品是你们赠送的，我也不需要这个东西，降价后也有赠品，你们如何解释，消费者权益无法保障，对京东太失望，都不敢买东西了。,1,2018-07-05 07:29:43,j***r,粉色,标准版,3G+32G,来自京东iPhone客户端,银牌会员
24969,24969,畅享8e,服务不行,1,2018-08-24 07:02:22,j***7,蓝色,标准版,3G+32G,来自京东Android客户端,银牌会员
24970,24970,畅享8e,网购从来不给差评，也从来不会去计较，但是这次真的是生气了，这是网购历史以来最最差的一次，本来一直用的是苹果手机，这次唯一支持国货没想到是这样的，太失望了，以后就算不用苹果也不会用华为。1、物流和客服问题：我没收到手机，但是提前3天就确认收货，问客服始终没有回答，甚至到现在都没有客服回复，哪怕一句你好都没有，虽然说手机只有1千块，但是不至于联系客服都没人解答，2、手机拿到后，要不是人家用过的，要不是放在柜面的样板机，首先：里面下载了很多APP，基本我们日常用的都有下载，其次还贴了膜，完全不是新机。连我想退货的欲望都没有了，本来抱着对京东的信任才买的，现在看来也是瞎折腾。这次算是花钱买教训。,1,2018-08-30 19:05:14,Z***郑,黑色,标准版,3G+32G,来自京东iPhone客户端,金牌会员
24971,24971,畅享8e,买手机说送个电信卡，激活后还得去号码归属地注销，麻烦死了。再知道退货，都不要了,1,2018-07-12 15:31:32,j***d,蓝色,标准版,3G+32G,来自京东Android客户端,金牌会员
24972,24972,畅享8e,一般，手机有些脏。买后第二天就降价。,1,2018-07-04 12:21:49,j***8,粉色,标准版,3G+32G,来自京东Android客户端,金牌会员
24973,24973,畅享8e,降下真快，两天后降价一百,1,2018-07-04 00:27:11,j***t,粉色,标准版,3G+32G,来自京东iPhone客户端,金牌会员
24974,24974,畅享8e,用着卡，不知道怎么回事，新机反应都那么慢，不再相信京东了,1,2018-06-30 23:01:37,0***权,粉色,标准版,3G+32G,来自微信购物,金牌会员
24975,24975,畅享8e,为什么上面会有那么多APP？背面还那么脏，很多黑点点？别人退的东西给我发过来&hellip;&hellip;呵呵,1,2018-06-28 11:51:20,N***i,金色,标准版,3G+32G,来自京东iPhone客户端,PLUS会员
24976,24976,畅享8e,两个字，垃圾，谁买谁后悔,1,2018-06-27 10:20:50,j***c,粉色,标准版,3G+32G,来自微信购物,铜牌会员
24977,24977,畅享8e,手机一般般，玩一会就发热，配的充电器是坏的，换货还要检测。怕麻烦就自己认了，买一个充电器好了,1,2018-06-26 10:39:23,1***y,金色,标准版,3G+32G,来自京东iPhone客户端,银牌会员
24978,24978,畅享8e,用过2周之后追加的评论，手机很卡，信号很差,1,2018-06-25 10:39:53,y***1,金色,标准版,3G+32G,,铜牌会员
24979,24979,畅享8e,来的第一天，还没设置完指纹，屏幕就摔得稀碎，真是无语了。非常轻又滑，也很容易脱手啊。快递蛮快的,1,2018-06-21 14:24:46,j***6,金色,标准版,3G+32G,来自京东iPhone客户端,铜牌会员
24980,24980,畅享8e,什么都没送，，，耳机都没有，，，太差！,1,2018-06-20 23:23:16,廴***忘,金色,标准版,3G+32G,来自京东Android客户端,银牌会员
24981,24981,畅享8e,不好，不经摔20多厘米摔下去，碎屏。。。。。。刚买回来两天。。。。。。心里一万个。。。,1,2018-06-18 10:35:30,j***5,金色,标准版,3G+32G,来自京东Android客户端,铜牌会员
24982,24982,畅享8e,手机打开全部是英文，找客服，客服说不知道，这种服务态度，我觉得非常不好，我要投诉,1,2018-06-14 22:08:53,j***0,粉色,标准版,3G+32G,,银牌会员
24983,24983,畅享8e,像素太差了，尤其是前置，而且手机很容易发烫，想退了重新买一个，但是好像不是那么容易，买一个手机，心累,1,2018-06-12 21:18:40,j***u,金色,标准版,3G+32G,来自京东Android客户端,铜牌会员
24984,24984,畅享8e,服务有待提高,1,2018-06-12 11:15:53,j***v,金色,标准版,3G+32G,,PLUS会员[试用]
24985,24985,畅享8e,打开后发现数据线是被人拆开的  郁闷了新手机怎么会被拆开了呢,1,2018-07-12 09:58:12,f***0,金色,标准版,3G+32G,来自京东Android客户端,钻石会员
24986,24986,畅享8e,一般,1,2018-06-26 01:17:34,伊***店,粉色,标准版,3G+32G,来自京东Android客户端,企业会员
24987,24987,畅享8e,追评一下，使用俩月了电话〔3G十32G〕还不如六七百元的小米电话,1,2018-06-12 11:02:30,远***8,蓝色,标准版,3G+32G,,银牌会员
24988,24988,畅享8e,服务态度极差,1,2018-06-10 22:14:30,j***b,金色,标准版,3G+32G,来自京东Android客户端,铜牌会员
24989,24989,畅享8e,买来用了19天现在就屏幕不亮，坏了，这东西运气也太好了吧.,1,2018-06-10 18:11:26,j***y,蓝色,标准版,3G+32G,来自京东iPhone客户端,银牌会员
24990,24990,畅享8e,即使是旧机也至少也要处理下吧，这么明显的瑕疵，把顾客当瞎子了？？看图，而且很卡。,1,2018-06-09 17:15:56,j***l,金色,标准版,3G+32G,来自京东Android客户端,银牌会员
24991,24991,畅享8e,充电慢。用电快。电池易热，耳机接触不良。自带N个app。收手机没看。上面有个小黑点在声音十上。不收不退不换。绝B别人退换的二手机。售后我就呵呵了。我在北京南6环。它在东二环。还是检测点。开证明的地方。证明手机的毛病。电商才修。要不等你寄出手机。7天内修换。一星给快递。非常难忘的一次买手机。,1,2018-06-09 14:31:06,j***e,金色,标准版,3G+32G,来自京东Android客户端,铜牌会员
24992,24992,畅享8e,手机打开就带膜，问客服，客服说新机子出厂就带，但是膜上还有一个气泡～再说机子特别轻，照相功能太一般啦,1,2018-06-09 12:06:43,j***n,黑色,标准版,3G+32G,来自京东Android客户端,银牌会员
24993,24993,畅享8e,也是参加618活动 还没几天 就整个返60现金 既然这样 也就这样吧 感觉不想给好评了,1,2018-06-08 09:24:47,天***r,黑色,标准版,3G+32G,来自京东Android客户端,钻石会员
24994,24994,畅享8e,第一天掉地上屏就裂了，脆得根蛋壳一样。边缘还被磨损。还不如塑料壳。什么*国货，不要装B了喂。,1,2018-06-05 22:13:07,jd678yu,蓝色,标准版,3G+32G,,金牌会员
24995,24995,畅享8e,超级差评，第一次购买手机标配里面是没有耳机的。耳机不是标配吗？建议购买者慎买呀,1,2018-06-05 17:09:05,j***d,金色,标准版,3G+32G,来自京东iPhone客户端,银牌会员
24996,24996,畅享8e,垃圾，一丢就碎,1,2018-06-02 21:17:47,j***d,金色,标准版,3G+32G,来自京东Android客户端,金牌会员
24997,24997,畅享8e,买来不到15天卡1坏了，快递到京东维修说有液体不保修，手机用得好好的有什么液体，无语了，没有办法只能维修，报价维修费780元，我的手机买1099，你们认为合不合理，如果能见到人打人心态都有了，其他不想说了,1,2018-06-02 08:02:33,j***o,黑色,标准版,3G+32G,来自京东Android客户端,银牌会员
24998,24998,畅享8e,手机像素差，手机的4G信号也差，经常只有2G3G信号，有时更是一点信号都没有，简直无语完，旧手机魅蓝都有4G信号，联系客服说去换一张新卡，换回来了还是一样，又叫拿手机去检测，才买了10天，因为是我老婆用的，她都没注意这个。差差差!什么手机啊，以后都不会买这种垃圾手机了。,1,2018-06-01 07:03:58,小***猪,金色,标准版,3G+32G,来自京东Android客户端,钻石会员
24999,24999,畅享8e,还行吧，一般,1,2018-05-31 18:33:30,A***n,黑色,标准版,3G+32G,来自京东Android客户端,银牌会员
25000,25000,畅享8e,真的是我买这么多华为最烂的一台了，充电器连个最基本的华为商标都没有，才用五天就有噪音了，都没摔过，华为真的是越来越烂了,1,2018-05-31 14:15:06,w***4,黑色,标准版,3G+32G,来自微信购物,钻石会员
25001,25001,畅享8e,就是个垃圾，缺着少那，还不让退货,1,2018-05-28 16:41:27,向***爷,金色,标准版,3G+32G,来自微信购物,银牌会员
25002,25002,畅享8e,手机开机居然不知道是哪个国家的文字，打客服才搞定。正版怎么会有这样的情况，严重怀疑是返修机！,1,2018-05-26 18:52:39,j***7,金色,标准版,3G+32G,来自京东Android客户端,金牌会员
25003,25003,畅享8e,手机垃圾，刚买回来相机就打不开，也是够了，服务又不给力，气愤,1,2018-05-23 18:38:58,j***8,金色,标准版,3G+32G,来自京东Android客户端,金牌会员
25004,25004,畅享8e,这里的手机有质量问题。一个月不到。手机里面就发霉。售后还不管。不管买的好坏都得自己认。售前卖了不管。售后就是不修。,1,2018-05-23 17:26:14,j***i,黑色,标准版,3G+32G,来自京东Android客户端,银牌会员
25005,25005,畅享8e,假的双摄，背后只有一个摄像头工作，一个是装饰的,1,2018-05-22 10:36:48,j***e,黑色,标准版,3G+32G,来自微信购物,银牌会员
25006,25006,畅享8e,差评，我要投诉！明显是用过的，这样的还直接拿出来发给客户！手机拿到时屏已经贴了膜，而且里面已经下载了很多应用软件，没有取卡针！太坑了！客服打电话来回访我们说要投诉她说她只是回访不受理投诉就把电话挂了！还说送个什么电话卡，也没看到！坑呀！,1,2018-05-21 08:26:55,莲***6,黑色,标准版,3G+32G,来自京东iPhone客户端,银牌会员
25007,25007,畅享8e,像素真的不咋滴，整体概括不怎么样，真是一分价钱一分货，跟商品描述不符,1,2018-05-18 22:30:53,t***林,金色,标准版,3G+32G,来自京东Android客户端,金牌会员
25008,25008,畅享8e,用优惠券抵几十块钱，就不送耳机了，不满意,1,2018-05-17 11:50:06,j***飛,黑色,标准版,3G+32G,来自京东Android客户端,银牌会员
25009,25009,畅享8e,手机刚到手就优惠，让这些人很尴尬。整体来说耗电快。充电慢，用起来还算流畅,1,2018-05-17 10:44:48,j***r,金色,标准版,3G+32G,来自京东Android客户端,铜牌会员
25010,25010,畅享8e,耳机都没有，分辨率低。像素很差。,1,2018-05-17 10:06:25,j***v,金色,标准版,3G+32G,来自京东iPhone客户端,金牌会员
25011,25011,畅享8e,手机用了不到一个月就卡的要死，呵呵，问客服都不理人，服务真差,1,2018-05-16 10:08:56,1***我,黑色,标准版,3G+32G,来自京东Android客户端,银牌会员
25012,25012,畅享8e,在京东买东西第一次没发票，而且新机子装那么多没用的应用，以后千元机真就去专卖店买吧，差评,1,2018-05-15 19:05:45,1***1,金色,标准版,3G+32G,来自京东iPhone客户端,银牌会员
25013,25013,畅享8e,人脸识别太差，刚打开设置了，能解锁，过了几分钟无法解锁，识别错误,1,2018-05-12 09:10:24,嗯***哈,黑色,标准版,3G+32G,来自京东Android客户端,金牌会员
25014,25014,畅享8e,屏幕下方有个小气泡，联系换货，要7天，时间太长，没高兴换,1,2018-05-10 11:00:57,j***t,金色,标准版,3G+32G,来自京东iPhone客户端,银牌会员
25015,25015,畅享8e,品质太差，缺少配件，跟广告页面差距太大了，坑人的商家,1,2018-05-07 18:03:31,f***9,金色,标准版,3G+32G,,银牌会员
25016,25016,畅享8e,差评，后盖凸起，屏幕花，跟卖家客服反应说找京东客服，推卸责任,1,2018-05-07 12:52:25,小***4,蓝色,标准版,3G+32G,来自京东Android客户端,银牌会员
25017,25017,畅享8e,手机就一个手机，一个耳机都木有，真心垃圾老板,1,2018-05-03 19:07:30,杨***8,金色,标准版,3G+32G,来自微信购物,金牌会员
25018,25018,畅享8e,耳机里面没有，满500减60玩的文字游戏,1,2018-05-02 17:29:43,兰花村主任,蓝色,标准版,3G+32G,来自京东Android客户端,金牌会员
25019,25019,畅享8e,东西怎么样不说，说好的带耳机，结果货到了没有耳机，明显的骗人么,1,2018-04-30 17:11:07,卢***1,金色,标准版,3G+32G,来自京东iPhone客户端,银牌会员
25020,25020,畅享8e,耳机被拆开了，外面的塑料袋，边上的封口，还有里面的盘线,1,2018-04-30 16:07:58,米***O,金色,标准版,3G+32G,,钻石会员
25021,25021,畅享8e,给公公买的手机，老人家很满意，就是没几天就降价了，优惠券满减形式的，也不给找差价，迷糊。。。,1,2018-04-29 13:41:08,宇***宇,黑色,标准版,3G+32G,来自京东Android客户端,PLUS会员
25022,25022,畅享8e,不好，一星给快递！,1,2018-04-28 15:35:38,请***我,金色,标准版,3G+32G,来自京东Android客户端,钻石会员
25023,25023,畅享8e,手机像素太差了 ，  说的额1300万    其实就800万的样子   ，分辨率很差劲,1,2018-04-26 10:31:32,h***o,金色,标准版,3G+32G,,金牌会员
25024,25024,畅享8e,手机怎么样不知道，但是我怀疑这手机是不是正品，邮过来简单的塑料袋装着，包装太粗糙，连张发票都没有，也没有订单明细，怎么现在京东到外地变了，,1,2018-04-26 08:47:32,j***v,金色,标准版,3G+32G,来自京东Android客户端,银牌会员
25025,25025,畅享8e,说好的耳机赠品又没给！,1,2018-04-22 07:59:03,h***2,金色,标准版,3G+32G,,钻石会员
25026,25026,畅享8e,性能还可以，给老爸用、恶心的是预售的没有送耳机，有谁送到耳机的知会一声好不好。,1,2018-04-21 22:10:54,黑***e,蓝色,标准版,3G+32G,来自京东iPhone客户端,金牌会员
25027,25027,畅享8e,发票呢发票跑哪去了,1,2018-04-20 20:02:49,j***k,金色,标准版,3G+32G,来自京东Android客户端,银牌会员
