,Unnamed: 0,model,content,score,creationTime,nickname,productColor,productSales,productSize,userClientShow,userLevelName
22313,22313, 畅享8,手机颜值高，用着也很流畅，买的黑色的，加了个红色的壳子，相机像素很好，音质也不错，信号很好，满意,5,2018-08-26 12:06:50,流***风,曜石黑,普通版,4GB+64GB,来自京东Android客户端,金牌会员
22314,22314, 畅享8,手机到手非常好，漂亮，我喜欢，就是你！,5,2018-08-08 09:58:54,j***c,浅艾蓝,普通版,4GB+64GB,来自京东Android客户端,金牌会员
22315,22315, 畅享8,东西收到包装什么的没问题，开机后也没发现什么问题！先暂时用着吧有问题在评论吧！,5,2018-08-10 20:43:13,爆***尊,银钻灰,普通版,4GB+64GB,来自京东Android客户端,PLUS会员
22316,22316, 畅享8,实物没有照片看起来那么大，颜色也挺好看的！内存挺大，触屏有时候反应不灵敏&hellip;其他感觉还行吧，毕竟便宜~物流很快，赞！,5,2018-08-20 11:48:46,c***o,樱粉金,普通版,6GB+64GB,来自京东Android客户端,银牌会员
22317,22317, 畅享8,第一次买华为，目前还不错，老妈很喜欢,5,2018-08-18 17:51:34,j***f,浅艾蓝,普通版,4GB+64GB,来自京东iPhone客户端,金牌会员
22318,22318, 畅享8,还行吧 给老妈用的  配置够了   不买刘海屏 就是因为那玩意确实太丑了   物流一般啊  放在盒子里 连个气泡都不放一个 都能摇的响  用几天看有没得问题,5,2018-08-17 21:07:21,牛***哥,浅艾蓝,普通版,4GB+64GB,来自京东Android客户端,金牌会员
22319,22319, 畅享8,给家里人买的，手机到手很惊艳，拍照合格，手感不错，现在的价格也合适入手?,5,2018-08-30 14:47:13,灬***弃,浅艾蓝,普通版,6GB+128GB,来自京东Android客户端,PLUS会员
22320,22320, 畅享8,"给妈妈买的，看着漂亮，价格还不贵。
重要的是收到了妈妈很喜欢。???",5,2018-08-28 22:24:31,j***a,浅艾蓝,普通版,6GB+64GB,来自京东Android客户端,PLUS会员
22321,22321, 畅享8,送货神速，外观惊艳。刚开机那会儿掉电确实比较明显，担心电池不经用，开机55电量，没摆弄两下就48了。一个中午玩了2个小时左右，还剩20，感觉也还好。费电的主要是更新和安装软件，看视频倒是不怎么费电，希望后面电池耐用。,5,2018-08-16 17:20:20,t***f,浅艾蓝,普通版,6GB+64GB,来自京东Android客户端,银牌会员
22322,22322, 畅享8,蛮漂亮的，很不错，一直用的华为，这次也没让我失望，快递也很快，昨天下午下的单，今天中午就到了，,5,2018-08-19 21:47:55,o***E,曜石黑,普通版,6GB+64GB,来自京东Android客户端,银牌会员
22323,22323, 畅享8,昨晚买的今早到了，京东物流很快，手机给家人买的应该不错的一直用的都是华为和荣耀,5,2018-07-25 14:24:37,避***8,曜石黑,普通版,4GB+64GB,来自京东Android客户端,PLUS会员
22324,22324, 畅享8,快递很快。反应速度不错，手感一流，真机比照片好看，偶尔会出现一点卡顿，总体满意，后续会写追评。,5,2018-08-14 21:18:38,j***n,银钻灰,普通版,4GB+64GB,来自京东iPhone客户端,金牌会员
22325,22325, 畅享8,帮同事买的，搞活动价格比店里实惠多了，颜色也很好看，内存128G也够用了,5,2018-08-28 11:03:17,j***x,浅艾蓝,普通版,6GB+128GB,来自京东Android客户端,PLUS会员
22326,22326, 畅享8,我喜欢，特别好看，给个赞！一次愉快的购物，下次还会用京东，华为东西很棒！,5,2018-08-26 10:06:10,5***a,浅艾蓝,普通版,6GB+64GB,来自京东Android客户端,PLUS会员
22327,22327, 畅享8,用了一个多月目前没出现什么问题，偶尔用着发热，总体还可以，快递服务也很好,5,2018-08-25 22:59:05,小***3,樱粉金,普通版,6GB+128GB,来自京东iPhone客户端,PLUS会员
22328,22328, 畅享8,感觉很好用，灵敏度也挺高，手机电也比较耐用，配置当中有充电线，耳机，手机壳，还有一个取卡针，手机也贴好膜了，现在感觉挺好的，等再用一段时间，再来评价。,5,2018-09-10 23:21:32,絢***M,浅艾蓝,普通版,4GB+64GB,来自京东Android客户端,铜牌会员
22329,22329, 畅享8,朋友介绍，买给家人的，还没有使用，希望功能与介绍的参数符合就好，特别是电池时间和照相的效果。,5,2018-08-26 11:00:28,梁***皇,浅艾蓝,普通版,6GB+128GB,来自京东Android客户端,钻石会员
22330,22330, 畅享8,拍照是我不会拍吧，和VIVO X9比较这机失真还是XO9不行反正两机拍的同一画面一个看起来还原度高，一个没有的色彩竟然有，算了吧2千金不要追求太高了，充电口就一反大众的设计！去哪玩记记得带上专用充电线哈,5,2018-08-27 14:34:40,j***0,浅艾蓝,普通版,6GB+128GB,来自京东Android客户端,钻石会员
22331,22331, 畅享8,实物非常喜欢，人脸识别确实相当快，看不到识别的提示几乎，秒解锁，外观完胜,5,2018-08-20 23:54:29,j***1,曜石黑,普通版,4GB+64GB,来自京东Android客户端,PLUS会员
22332,22332, 畅享8,自己，先买了一个，觉得很好用，现在给老婆买一个，一直信赖华为支持国货,5,2018-09-16 16:43:06,j***5,樱粉金,普通版,6GB+64GB,来自京东Android客户端,PLUS会员
22333,22333, 畅享8,给老爸买的，外观没得说，拍照很清晰啊不过跟我的比差多了s9的拍照不是盖的,5,2018-08-25 22:29:15,丨***丨,曜石黑,普通版,4GB+64GB,来自京东Android客户端,PLUS会员
22334,22334, 畅享8,物流快，手机照像可以，现在刚用还不知道电池续航时间，手机运行速度快，,5,2018-09-15 14:54:39,老***L,浅艾蓝,普通版,6GB+64GB,来自京东iPhone客户端,PLUS会员
22335,22335, 畅享8,很漂亮的一款手机，后盖很亮，华为商家自营店，很难得送壳、送膜、送耳机！?国产品牌很好！,5,2018-09-14 13:30:22,c***9,浅艾蓝,普通版,6GB+128GB,来自京东Android客户端,金牌会员
22336,22336, 畅享8,可以可以，用着很好！！！！！！,5,2018-08-28 14:18:25,猫***薇,浅艾蓝,普通版,4GB+64GB,来自京东Android客户端,金牌会员
22337,22337, 畅享8,样子还行，不过感觉颜色和介绍的有点差异，但还能接受。其它等用过再追评,5,2018-09-09 18:49:13,l***5,浅艾蓝,普通版,6GB+64GB,来自京东Android客户端,PLUS会员
22338,22338, 畅享8,我不知道是价位不同还是什么  我买华为p系列的包装都是有出厂膜 手机也是有包裹严实的膜  为什么京东买的是这样的包装  很让我怀疑这是翻新机   前面是在别的店买的包装是这样  手机上有钢化膜 我给退了  没想到在旗舰店买的也是这种包装   手机看着是没问题 但是总感觉不是新机,1,2018-06-15 14:12:28,j***9,黑色,4GB+64GB,标准版,来自京东Android客户端,银牌会员
22339,22339, 畅享8,当时手机卡没办下来就等着，结果一看降价200元。申请时间刚超过7天。华为#商说他们没权管，京东说系统说了算。网上买东西就这么差劲吗？谁都不管谁都要你理解，太差劲了！回头一看原来其他顾客也碰到过，7月6日就降价200了，我订单7月2日到货，结果京东客服说不算，大家京东买东西记得买完后天天刷一遍价格，不然只能自己倒霉。还说什么特惠季，全是坑蒙拐骗，华为京东说了算,1,2018-07-11 21:24:34,Y***Z,粉色,3GB+32GB,标准版,来自京东iPhone客户端,金牌会员
22340,22340, 畅享8,1499买的，买了10天降价200，我问京东从什么时候开始降价的，问就是今天才开始。根本不说实际日期。保价只有7天，擦。jd真特，么*，特别不满意一次购物。,1,2018-07-11 20:23:37,龙***猫,黑色,4GB+64GB,标准版,,PLUS会员
22341,22341, 畅享8,有种上当的感觉，618抢购的花了1149，送了个大礼包，有指环架，数据线和自拍杆。本来以为会是最低价了，没想到过了半个月就降价到1099，申请价格保护还不给通过，理由是有赠品，谁想要它的赠品了，有种618受欺骗的感觉。,1,2018-07-05 12:47:54,j***u,粉色,3GB+32GB,标准版,来自京东Android客户端,PLUS会员
22342,22342, 畅享8,一点都不好，大比iplus还大，声音不大，最主要的是买完就降价，京东每次都这样搞，说要返差价又说到期了，真讨厌,1,2018-07-16 22:55:15,j***e,粉色,3GB+32GB,标准版,来自京东iPhone客户端,钻石会员
22343,22343, 畅享8,手机真心不怎么样，用了两个蓝牙耳机都会出现坐在车里自动断开连接，之前这两个蓝牙耳机用在苹果手机上就完全没问题，问客服，尽然说这个手机是蓝牙4.2，而蓝牙耳机是4.1，不能兼容，第一次听说不能向下兼容的，佩服佩服,1,2018-06-26 09:30:19,阿***J,黑色,3GB+32GB,标准版,来自京东iPhone客户端,金牌会员
22344,22344, 畅享8,首先我今天上应用一看竟然降价了，比我买的时候降了几百块，很凉，手机运行速度也不行，这个价位的手机小米魅族直接玩虐。分辨率底到嗨那样。      不玩游戏的话可以考虑买这个手机。玩游戏就呵呵咯！,1,2018-07-18 16:00:39,j***c,黑色,4GB+64GB,标准版,来自京东iPhone客户端,银牌会员
22345,22345, 畅享8,"先说价格，这个机器买了没几天就降价200，申请保价说过了7天了，太不靠谱了
然后是性能，跟七八百买的机器没什么区别，妈妈说跟旧手机比速度也不快，总的来说就是一个失败的购买",1,2018-07-11 11:01:31,l***u,金色,4GB+64GB,标准版,,PLUS会员
22346,22346, 畅享8,说好的保价，结果一个星期就降价100块钱，而且还更换赠品，导致无法比价，再次提交一样的订单，赠品就收费了，赠品都收费了怎么可能比原来赠品免费的便宜。垃圾客服就只会说一句没有差价。,1,2018-06-18 10:23:07,落***雨,金色,4GB+64GB,标准版,来自京东iPhone客户端,钻石会员
22347,22347, 畅享8,手机垃圾的不行，玩个游戏还有延迟。,1,2018-06-08 20:06:29,j***f,黑色,4GB+64GB,标准版,来自微信购物,铜牌会员
22348,22348, 畅享8,实话实说，手机很差，反应慢，耳塞都是送的，不是原装的，跟oppo没法比，第一次上京东买东西就这样了，客服也不爱理人，几天不回一条信息，果断卸载！,1,2018-07-14 13:14:52,j***n,金色,4GB+64GB,标准版,来自京东Android客户端,铜牌会员
22349,22349, 畅享8,总是看到别人说京东搞活动的价格都很坑，之前一直信赖从未怀疑，现在第一次感受到了，618的价格要1368，现在才1299，太坑了，欺骗消费者呀,1,2018-07-08 20:00:18,s***3,金色,4GB+64GB,标准版,来自京东iPhone客户端,钻石会员
22350,22350, 畅享8,纯粹就是拿充话费送的手机来忽悠人？我用两g运行速度反应都比这个快。一千块钱老子扔的起。就是要曝光这种垃圾商人坑别人。草拟妈的垃圾货。,1,2018-07-19 21:37:01,j***x,蓝色,4GB+64GB,标准版,来自京东Android客户端,铜牌会员
22351,22351, 畅享8,1星都不想给，6月26日，1499买的，买了10天就降价200，1299，打电话去客服投诉说已经过了保价期，准备投诉到消费者委员会,1,2018-07-08 14:34:12,拍***托,金色,4GB+64GB,标准版,来自京东iPhone客户端,钻石会员
22352,22352, 畅享8,手机不好，包装盒都像是被别人拆过，还有手机刚开机就可卡，屏幕也不灵敏！感觉不行，特别是包装好像被人动过，手机也像是被人动过！,1,2018-07-25 19:05:15,j***c,蓝色,4GB+64GB,标准版,来自京东iPhone客户端,铜牌会员
22353,22353, 畅享8,4G手机！4G信号只有重启后才有一会儿会有！过会儿就只有3G信号了！不要说是我的卡有问题！这卡是从上个手机上移过来的,1,2018-07-16 08:38:56,j***w,金色,4GB+64GB,标准版,,金牌会员
22354,22354, 畅享8,618刚买完就降价，成交价就降低，618承诺价保30天，可是为什么做不到呢，真是让人无语。一颗心给快递小哥，辛苦了。,1,2018-06-27 00:06:31,j***b,金色,4GB+64GB,标准版,来自京东iPhone客户端,金牌会员
22355,22355, 畅享8,"电池垃圾真心垃圾，玩4个多小时没电了，
我买的畅玩系列的手机，没这个电池容量大，用了快一年了，都比这个耐用，",1,2018-07-30 10:26:47,-***树,蓝色,4GB+64GB,标准版,来自京东Android客户端,金牌会员
22356,22356, 畅享8,垃圾一号买的才几天，就降价了，还不给价格保护，七天，然后就降价，服了，再也不买了，京东，华为拜拜了。,1,2018-07-12 15:57:10,j***k,蓝色,4GB+64GB,标准版,来自京东Android客户端,金牌会员
22357,22357, 畅享8,客服服务态度非常非常差劲，问问题以后没人说话，怎么会有这么傲娇的客服？！！！！！！,1,2018-07-17 12:49:52,见***-,金色,4GB+64GB,标准版,来自京东Android客户端,铜牌会员
22358,22358, 畅享8,什么6.18活动都是骗人的，买了十几天就降价了200，比6.18还便宜，表示很不爽！！！,1,2018-07-03 12:05:40,1***l,蓝色,4GB+64GB,标准版,来自京东Android客户端,金牌会员
22359,22359, 畅享8,618买的就降价这么快，买了两台，心情很不好，找客服也一点表示也没有，失望！,1,2018-07-02 14:48:35,j***p,金色,4GB+64GB,标准版,来自京东iPhone客户端,银牌会员
22360,22360, 畅享8,就是一个旧手机，手机盒都拆开过呢，屏幕摔过呢，不晓得是哪个有问题呢退呢货。,1,2018-06-12 17:27:58,云***q,金色,4GB+64GB,标准版,来自京东iPhone客户端,钻石会员
22361,22361, 畅享8,"这一星，无关商品！给售后！！！

推卸责任的游戏，玩得太好了！！！",1,2018-07-17 05:53:40,j***5,蓝色,4GB+64GB,标准版,来自京东iPhone客户端,钻石会员
22362,22362, 畅享8,不好，感觉不值，下次不会买这个牌子的手机。,1,2018-07-26 17:20:57,j***y,金色,4GB+64GB,标准版,来自京东Android客户端,PLUS会员
22363,22363, 畅享8,外观不错，就是有点反应迟钝，触屏不灵敏，还没有原装耳机。,1,2018-06-25 10:53:56,老***子,金色,4GB+64GB,标准版,来自京东Android客户端,铜牌会员
22364,22364, 畅享8,买完就降价，还不让我价格保护！无耻！！！,1,2018-07-31 08:50:34,1***8,黑色,4GB+64GB,标准版,来自京东Android客户端,PLUS会员
22365,22365, 畅享8,说实话这手机壳并不值20多块。倒像是10块档次的。勉强用用吧,1,2018-07-09 18:59:36,j***r,黑色,4GB+64GB,标准版,来自京东iPhone客户端,银牌会员
22366,22366, 畅享8,这手机就俩字能提现，就是垃圾，垃圾像素，谁买谁上当，大家都别买,1,2018-06-10 19:17:03,j***4,蓝色,4GB+64GB,标准版,来自京东Android客户端,铜牌会员
22367,22367, 畅享8,手机看电视二分不到发烫   将就吧  希望不要爆炸,1,2018-07-18 02:29:33,j***p,金色,4GB+64GB,标准版,来自微信购物,铜牌会员
22368,22368, 畅享8,很不好的体验买了没几天就降价了。不知道还会不会降价,1,2018-07-04 10:03:25,l***淘,金色,4GB+64GB,标准版,,银牌会员
22369,22369, 畅享8,垃圾产品，货己被折开，有电脑反馈了，没什么回应,1,2018-07-24 14:36:22,j***u,蓝色,4GB+64GB,标准版,来自微信购物,银牌会员
22370,22370, 畅享8,反应太慢了   标配比高配还贵200元   亏了,1,2018-07-04 08:28:25,y***影,金色,4GB+64GB,标准版,来自京东Android客户端,金牌会员
22371,22371, 畅享8,不到一个月就降价100元，请给个解释，还保价吗？,1,2018-07-02 19:27:46,j***屈,黑色,4GB+64GB,标准版,来自京东iPhone客户端,钻石会员
22372,22372, 畅享8,买了第二天就降价，感 觉好亏。还那么多东西没有送。,1,2018-06-16 06:48:25,j***8,金色,4GB+64GB,标准版,,银牌会员
22373,22373, 畅享8,京东太坑了，才买十几天就降价两百！千万不能买！,1,2018-07-05 19:58:26,c***o,黑色,4GB+64GB,标准版,来自京东Android客户端,钻石会员
22374,22374, 畅享8,什么破玩意  连钢化膜都不送  真**小气,1,2018-07-12 12:49:45,j***u,金色,4GB+64GB,标准版,来自京东Android客户端,银牌会员
22375,22375, 畅享8,手机膜没有贴，卡针也没有，搞不好。,1,2018-06-19 21:50:54,芊***5,金色,3GB+32GB,标准版,来自京东Android客户端,钻石会员
22376,22376, 畅享8,很失望的一次购物，手机外音好小，字体也不清晰,1,2018-06-10 22:21:31,3***5,金色,4GB+64GB,标准版,,金牌会员
22377,22377, 畅享8,待机时间太短，其他还行,1,2018-06-21 20:58:23,b***4,蓝色,4GB+64GB,标准版,来自京东Android客户端,PLUS会员
22378,22378, 畅享8,手机没有贴膜的，本身的屏幕弄得脏，手机又轻,1,2018-07-17 11:15:00,国***9,金色,3GB+32GB,标准版,来自京东Android客户端,银牌会员
22379,22379, 畅享8,电话卡槽很难打开，其它还比较满意。,1,2018-07-05 11:49:06,f***F,蓝色,3GB+32GB,全网通NFC版,来自微信购物,铜牌会员
22380,22380, 畅享8,这么快就降价 感觉被骗了 购物节坑,1,2018-07-02 18:50:44,jd_135017edi,黑色,4GB+64GB,标准版,来自微信购物,铜牌会员
22381,22381, 畅享8,东西收到了还可以就是电池太不耐用了,1,2018-06-20 10:39:36,j***e,金色,4GB+64GB,标准版,来自微信购物,银牌会员
22382,22382, 畅享8,比之前用的华为型号卡反应慢,1,2018-07-27 22:56:02,j***h,蓝色,4GB+64GB,标准版,来自京东Android客户端,铜牌会员
22383,22383, 畅享8,买手机居然没耳机，华为垃圾手机,1,2018-06-19 14:23:36,e***a,黑色,4GB+64GB,标准版,,金牌会员
22384,22384, 畅享8,手机用用就发热，没这么差吧,1,2018-07-09 17:08:34,c***s,黑色,4GB+64GB,标准版,来自京东Android客户端,钻石会员
22385,22385, 畅享8,物流配送太慢，耽误我很多事情,1,2018-06-22 11:25:32,j***e,蓝色,4GB+64GB,标准版,来自京东iPhone客户端,银牌会员
22386,22386, 畅享8,还不到一个月就降价了,1,2018-06-19 09:47:41,1***p,黑色,4GB+64GB,标准版,来自京东Android客户端,铜牌会员
22387,22387, 畅享8,京东不是以前的京东了。,1,2018-06-05 14:02:41,j***り,黑色,4GB+64GB,标准版,来自京东Android客户端,钻石会员
22388,22388, 畅享8,#啊#,1,2018-07-09 22:27:46,张***座,金色,4GB+64GB,标准版,来自微信购物,钻石会员
22389,22389, 畅享8,居然没有贴膜！?,1,2018-07-08 12:41:31,l***q,粉色,4GB+64GB,标准版,来自京东Android客户端,银牌会员
22390,22390, 畅享8,京东服务差,1,2018-06-28 17:08:49,j***k,黑色,4GB+64GB,标准版,来自京东Android客户端,银牌会员
22391,22391, 畅享8,垃圾手机,1,2018-06-27 10:18:59,1***y,蓝色,4GB+64GB,标准版,来自京东Android客户端,金牌会员
22392,22392, 畅享8,一般,1,2018-06-10 12:57:34,j***j,蓝色,4GB+64GB,标准版,来自京东Android客户端,金牌会员
22393,22393, 畅享8,京东购物好多年了，第一次给差评，得好好负责评论一下。关于手机，屏幕分辨率很低，看电视和拍视频看着不怎么舒服。电池不经用。那么大的屏幕，3000毫安的容量根本是不够的。要么缩小屏幕，要么扩大电池容量。还有就是快递员，这次的快递员是最不满意的了，说好的12点半送到，家人等到一点钟才送来。关键是快递一直忽悠我，说再十分钟就到了，家人等到12点40还没来，后来又说再十分钟就到了，结果还是没来。12点50打电话给快递，说快到了，其实他去其他地方在送，这个快递是最不负责任的，人家真的很着急等着，我总共打了十来个电话了，后来真的不想打电话了，这样的快递给一颗星真的是多了！总之，这次的购物很不愉快！京东的产品质量和服务态度都在下降，老客户心凉凉！,1,2018-07-27 18:15:17,4***m,金色,4GB+64GB,标准版,来自京东iPhone客户端,钻石会员
22394,22394, 畅享8,差评差评差评，有史以来购物最差的一次体验，手机坏了特意买的京东自营，购买时间17号当时物流显示20号送达，等第二天查询订单就显示24号送达，去京东小妹咨询也是各种借口说辞（说我们618断货，一会又说你耐心等待我们会尽快发货），经过多次催促京东小妹好不容易发货，就从西安到@整整走了5天我不知道京东用的什么快递运输，手机到了@乌鲁木齐就开始又处于休息状态，经过一番激烈争辩手机好不容易在第二天开始有新的动向，经过我这次的经验给各位消费者一个好的体验，千万不要在京东搞活动时候购买什么东西（因为要不告诉你缺货，要不告诉你耐心等待，性格急躁或者着急用的亲们要慎重！）,1,2018-06-25 13:52:12,j***u,金色,4GB+64GB,标准版,来自京东iPhone客户端,银牌会员
22395,22395, 畅享8,差评，差评，差评！从来没有如此失望过，新手机返回键竟然时常卡壳，本以为是个例，没想到很多人都遇到这个问题，华为的质量现在真的差，一直以来都以用华为手机为荣，没想到却越来越差，难道国货真不能自强吗？企业做的再大不重视质量也会断送前期努力，口碑坠入低谷！哀哉！哀哉！,1,2018-07-05 07:58:21,d***Q,金色,4GB+64GB,标准版,来自微信购物,银牌会员
22396,22396, 畅享8,本来我一颗星都不想给的，差评，不是给手机的，说好的送耳机，结果包裹里没有，还不承认是漏发，只赔了3000个京豆，九十八的耳机，三千京豆就给打发了，哎，郁闷,1,2018-06-06 21:48:22,j***属,蓝色,4GB+64GB,标准版,来自京东Android客户端,银牌会员
22397,22397, 畅享8,手机没有贴附出厂保护膜，外观有刮伤，缝隙有灰尘，很有可能是返修或使用过的手机，差评差评，几年来在京东第一次糟糕的购物体验&hellip;&hellip;,1,2018-06-18 10:10:53,龙***8,蓝色,4GB+64GB,标准版,来自京东iPhone客户端,钻石会员
22398,22398, 畅享8,看了有保价才买，等到来退差价的时候，规则来了，差评简直要到极致，最低一颗星，我一颗都不想给，以后不会在京东上买商品,1,2018-06-18 00:33:27,v***2,蓝色,4GB+64GB,标准版,来自京东iPhone客户端,金牌会员
22399,22399, 畅享8,你们的自营人员真差劲，网上我连着问了客服一下午赠送我50元电话卡的事，自始至终没有一个人搭理我，差评!,1,2018-07-20 13:35:07,琪***3,金色,4GB+64GB,标准版,来自京东Android客户端,银牌会员
22400,22400, 畅享8,客服服务态度极差，问了能不能送个赠品都不搭理，一个钢化膜都不赠予，差评，以后再也不在京东上买东西了！,1,2018-06-16 11:26:40,j***6,黑色,4GB+64GB,标准版,来自微信购物,银牌会员
22401,22401, 畅享8,这东西好几把的坑啊，才7天降价200块，差评！还好能给1星，不然我真的是1星都不想给！,1,2018-07-04 08:41:52,神***2,粉色,4GB+64GB,标准版,来自京东Android客户端,银牌会员
22402,22402, 畅享8,差评！千万别买，没有原装耳机，没有钢化膜，客服态度差！,1,2018-07-05 16:05:56,j***r,粉色,4GB+64GB,标准版,来自京东Android客户端,铜牌会员
22403,22403, 畅享8,买来几天就降价，差评,1,2018-06-13 13:10:27,s***q,黑色,4GB+64GB,标准版,来自京东Android客户端,钻石会员
22404,22404, 畅享8,差评&hellip;差评&hellip;差评&hellip;重要事情说三遍！没下单明明有货，下了单就没货！买个手机半个月才到！！！！,1,2018-07-02 14:27:13,j***9,蓝色,3GB+32GB,标准版,来自京东Android客户端,金牌会员
22405,22405, 畅享8,耳塞都没有，差评,1,2018-04-09 21:10:00,j***v,金色,4GB+64GB,标准版,来自京东Android客户端,铜牌会员
22406,22406, 畅享8,虽然我不介意2手，但是能不能你们2次包装走点心？手机盒的贴条上0.5cm有明显上一张贴条的痕迹。包装纸京东。,1,2018-04-07 12:33:16,j***5,蓝色,4GB+64GB,标准版,来自京东Android客户端,钻石会员
22407,22407, 畅享8,刚拿到就降价  差评  要不是这我一分都不想给,1,2018-03-31 10:16:02,j***s,金色,4GB+64GB,标准版,来自京东Android客户端,金牌会员
22408,22408, 畅享8,"我是觉得我买了个假手机，三天一小卡五天一大卡，时不时黑个屏，平时上班很少玩手机，下班回家玩平板，买来一个月，问题一大堆，现在是炒鸡后悔。说是4G运行内存，实际只有3.5，仅仅下了些常用的软件，连 20G都没有，无论运行什么的软件都比较慢，稍微大点的游戏根本玩不来（最差的画质都不行）。
第一台畅享6用起来非常舒服才决定买畅享8的。有些许失望，下次买会考虑其他品牌好点的手机，还是不能贪图便宜买低性能手机。",3,2018-07-30 19:42:00,j***g,粉色,4GB+64GB,标准版,来自京东Android客户端,银牌会员
22409,22409, 畅享8,屏幕足够大，但很费电啊，反应并不是很灵敏！买给妈妈用的！就会聊天，抢红包都点不开 ，还没有去年给爸爸买的好畅享7plus好！,3,2018-07-25 10:12:54,起***豆,粉色,4GB+64GB,标准版,来自京东iPhone客户端,银牌会员
22410,22410, 畅享8,不再是以前的华为手机了，电池真不耐用。偶尔看看微信和网页都用不了一天。和我用三年多的老华为耗电速度差不多,3,2018-07-31 17:55:58,t***3,蓝色,4GB+64GB,标准版,,金牌会员
22411,22411, 畅享8,"盒子上有灰尘
后面又下单一个希望不会再出现此类情况",3,2018-08-01 18:41:15,j***7,黑色,4GB+64GB,标准版,来自京东Android客户端,银牌会员
22412,22412, 畅享8,偶尔有触摸屏不好用的情况发生，点击了反应迟钝之类的,3,2018-08-01 03:35:23,j***x,金色,3GB+32GB,标准版,来自京东Android客户端,银牌会员
22413,22413, 畅享8,声音好小啊， 不管是铃声还是其他。,3,2018-07-26 18:52:18,美***子,金色,4GB+64GB,标准版,来自京东Android客户端,金牌会员
22414,22414, 畅享8,轻巧，用着不错,3,2018-07-31 07:33:18,j***j,粉色,4GB+64GB,标准版,来自京东Android客户端,铜牌会员
22415,22415, 畅享8,拍照 呵呵,2,2018-08-01 13:10:35,1***2,粉色,4GB+64GB,标准版,来自京东iPhone客户端,金牌会员
22416,22416, 畅享8,运行正常，功能强大，性价比不错，给老妈买的，她很喜欢，就是一点&mdash;&mdash;屏太大了，太沉，拿不动,5,2018-08-05 10:47:55,j***q,金色,3GB+32GB,标准版,来自京东iPhone客户端,钻石会员
22417,22417, 畅享8,昨天已经收到，外观还是不错的，目前没发现什么问题，待后期体验,5,2018-08-03 10:54:30,j***p,金色,3GB+32GB,标准版,来自京东Android客户端,金牌会员
22418,22418, 畅享8,有点大，运行速度还行吧,5,2018-04-27 20:11:45,j***r,金色,3GB+32GB,标准版,来自京东Android客户端,银牌会员
