,Unnamed: 0,model,content,score,creationTime,nickname,productColor,productSales,productSize,userClientShow,userLevelName
2839,2839,HUAWEI Mate 10 Pro,好评喜欢华为手机一直在用,5,2018-08-07 20:56:36,j***0,亮黑色,64GB,标准版,来自京东Android客户端,金牌会员
2840,2840,HUAWEI Mate 10 Pro,没有想象中那么好,5,2018-08-22 13:30:24,p***荷,亮黑色,64GB,标准版,来自京东iPhone客户端,PLUS会员
2841,2841,HUAWEI Mate 10 Pro,东西不错，下次还要来购买,5,2018-08-07 10:59:44,j***t,亮黑色,64GB,标准版,,钻石会员
2842,2842,HUAWEI Mate 10 Pro,各方面都比较均衡，不错。,5,2018-08-05 18:23:05,j***7,亮黑色,64GB,标准版,来自京东Android客户端,金牌会员
2843,2843,HUAWEI Mate 10 Pro,手机很不错啊，用的很顺手,5,2018-08-05 13:15:24,玩***嘉,亮黑色,64GB,标准版,来自京东Android客户端,钻石会员
2844,2844,HUAWEI Mate 10 Pro,收到很好是正品用着很棒,5,2018-08-04 12:31:46,商***彦,亮黑色,64GB,标准版,来自京东Android客户端,钻石会员
2845,2845,HUAWEI Mate 10 Pro,不错不错，男票很满意,5,2018-08-17 23:05:10,j***1,亮黑色,64GB,标准版,来自京东iPhone客户端,金牌会员
2846,2846,HUAWEI Mate 10 Pro,帮朋友买的，据说很喜欢,5,2018-08-02 11:31:50,f***g,亮黑色,64GB,标准版,来自京东Android客户端,钻石会员
2847,2847,HUAWEI Mate 10 Pro,这机型没想象中的那么好,5,2018-08-02 07:18:51,k***3,亮黑色,64GB,标准版,来自京东Android客户端,银牌会员
2848,2848,HUAWEI Mate 10 Pro,刚刚好大小   非常喜欢,5,2018-07-23 22:43:37,v***6,亮黑色,64GB,标准版,,金牌会员
2849,2849,HUAWEI Mate 10 Pro,刚拿到，后期用了在评价,5,2018-08-05 22:39:13,h***8,亮黑色,64GB,标准版,来自京东iPhone客户端,金牌会员
2850,2850,HUAWEI Mate 10 Pro,手机不错，物流速度快。,5,2018-08-16 15:21:24,l***y,亮黑色,64GB,标准版,,钻石会员
2851,2851,HUAWEI Mate 10 Pro,正品，包装很好，快递很给力，半天就到了！指纹解锁速度很快，开大型应用程序毫不费力。,5,2018-08-01 09:47:01,j***c,亮黑色,128GB,标准版,来自京东Android客户端,金牌会员
2852,2852,HUAWEI Mate 10 Pro,手机不错 挺好的,5,2018-08-14 14:54:38,j***e,亮黑色,64GB,标准版,来自京东iPhone客户端,PLUS会员
2853,2853,HUAWEI Mate 10 Pro,还行吧，就是有时候发热,5,2018-08-04 11:23:28,f***6,亮黑色,64GB,标准版,来自京东Android客户端,银牌会员
2854,2854,HUAWEI Mate 10 Pro,电池比较耐用，屏幕适中,5,2018-08-14 21:40:34,择***3,亮黑色,64GB,标准版,来自京东Android客户端,金牌会员
2855,2855,HUAWEI Mate 10 Pro,很好很好。屏幕大，颜色赞,5,2018-07-30 07:44:59,M***6,亮黑色,64GB,标准版,来自京东iPhone客户端,钻石会员
2856,2856,HUAWEI Mate 10 Pro,很棒！华为继续加油,5,2018-09-10 10:12:44,j***0,亮黑色,64GB,标准版,来自京东Android客户端,金牌会员
2857,2857,HUAWEI Mate 10 Pro,很好用，一直用华为！,5,2018-08-13 15:25:21,j***e,亮黑色,64GB,标准版,来自京东Android客户端,银牌会员
2858,2858,HUAWEI Mate 10 Pro,正在用过几天再来评论！,5,2018-08-12 22:49:12,景***彳,亮黑色,64GB,标准版,来自京东Android客户端,银牌会员
2859,2859,HUAWEI Mate 10 Pro,老公买的，说还不错。,5,2018-08-12 17:02:37,j***6,亮黑色,64GB,标准版,来自京东iPhone客户端,钻石会员
2860,2860,HUAWEI Mate 10 Pro,外观很酷，用了两天了，很流畅，第一次用中高端手机。。。五星好评,5,2018-07-28 12:18:16,j***w,亮黑色,128GB,标准版,来自京东Android客户端,PLUS会员
2861,2861,HUAWEI Mate 10 Pro,用了几天才来评价，买了Mate10pro个和小米mix2。华为10pro在手感，外观，操控性都没mix2好，玩王者偶尔会卡，最重要的是还会死机！五千多的手机不如小米，真是失望！小mix2玩王者会经常断网断流，460ms也是相当头疼，如果不玩游戏还是建议买小米！mate10pro感觉不值五千多，不知道那么多好评哪来的？很是失望！,1,2018-02-12 20:04:50,逃***1,银钻灰,128GB,标准版,来自京东Android客户端,金牌会员
2862,2862,HUAWEI Mate 10 Pro,我对京东一向信任。这次真的很失望。套餐价买了一台黑色的10Pro。屏幕碎了跟我说找百修宝。百修宝告诉我要只有屏幕碎才换新机。其他有磕碰一概不换。因为我的边上掉漆。我就想去换一下边框。被华为维修告知。边框属于屏幕。如果京东说屏幕碎换新机。这个应该是可以的。因为边框和屏幕连在一起是一个配件。随后我打电话给京东。被告知这个是百修宝定的规矩叫我去找百修宝。百修宝告诉我即使他们(边框和屏幕)是一个配件。边框坏了就是不能换新机。满满的失望。京东客服告知管不了。在不了解mate10Pro构造的情况下就让京东金融(百修宝)对屏幕上保险是不是对消费者太不负责任。如果能换边框我肯定换现在这屏幕保险钱只能当做送给***了。吃哑巴亏也没办法。很不愉快的一次购物。,1,2017-12-31 18:20:05,t***4,银钻灰,128GB,标准版,来自京东Android客户端,钻石会员
2863,2863,HUAWEI Mate 10 Pro,纸箱打开也不放减震的气泡，手机在纸箱里来回跑，手机拆开后，放针的那面纸板皱巴巴的，觉得心里好不踏实，像是退货一样！原先的9就是在京东买的，非常好，这次这个皱巴巴的内部纸板让我心里不舒服，手机应该没问题，算了也不退了！,1,2018-08-20 19:12:37,过***少,银钻灰,128GB,标准版,来自京东Android客户端,PLUS会员
2864,2864,HUAWEI Mate 10 Pro,京东现在对手机包装都是这样的吗？5000元的电子产品就一个袋子就打包了，里面没有任何填充物，这么远的地方运输过来京东也是挺自信的哈，个人建议用纸盒包装并填充真空包，这样会让客户对京东更信任。,1,2018-03-01 16:29:54,z***1,银钻灰,64GB,标准版,来自京东Android客户端,钻石会员
2865,2865,HUAWEI Mate 10 Pro,包装太垃圾了，没有任何减震填充物，手机包装盒挤变形了，京东售后不接受人工服务，用那个机器人打发，旗舰店让找京东，手机没运行什么东西有特别热，烫手，充电的时候很热的 ，之前朋友劝我不让我买这个品牌的  ，现在后悔的不行了   又检测不出什么毛病     太烂了,1,2018-08-24 19:34:01,s***k,宝石蓝,128GB,标准版,来自京东Android客户端,钻石会员
2866,2866,HUAWEI Mate 10 Pro,"京东这么热心么？这些软件都帮客户安装了？
扣针纸板折成这个b样敢给我说是新机？
感觉花钱搞了个二手货",1,2018-07-06 14:34:23,m***1,银钻灰,64GB,标准版,来自京东Android客户端,银牌会员
2867,2867,HUAWEI Mate 10 Pro,手机TP屏上端缝隙太大（图2），自己就是做手机这一行的，一眼就可以看出是不良品，原本刚拿到就发现了，但想着这是做工问题，不影响性能，带上保护套也看不见，也就没想着退货。但这才几天，就发现原装耳机插上没反应，网上一搜竟然有好多类似的情况&hellip;&hellip;真是无语,1,2018-09-16 17:29:39,j***8,银钻灰,128GB,标准版,来自京东Android客户端,金牌会员
2868,2868,HUAWEI Mate 10 Pro,手机还可以，上次买了个平板没问题这次质量不是很好，首先充电和耳机共用一个不好，两个都用这个接口容易坏。其次这个充电口松的，跟我上次买的防水影音平板不同，平板充电口紧凑没有松动，这次手机就插进去后是松的，还有网上信号排行榜说华为Meto10Pro信号第一很强，用了一天没发现信号比原来手机强多少，感觉还慢了一点点，除了配置强了点感觉没什么特别的优点，有点失望。,1,2018-09-08 15:17:55,j***9,宝石蓝,64GB,标准版,来自京东Android客户端,PLUS会员
2869,2869,HUAWEI Mate 10 Pro,发布到现在都过了半年了还卖那么贵，这就是这款手机最大的缺点，勉强给一星了算了，不能再多给了，可惜不能选半颗星。,1,2018-06-15 16:48:54,w***n,宝石蓝,64GB,标准版,来自京东iPhone客户端,PLUS会员
2870,2870,HUAWEI Mate 10 Pro,三个月之前买了一部mate10pro，觉得非常好用，跟苹果相比并不逊色，屏幕大，功能强。现在帮我男朋友买了一部，但是现在我却想投诉:为什么不能下载WhatsApp即便我在别的官方网站上下了WhatsApp还是用不了。好吧，客服说WhatsApp是国外软件，用的是Google网络，国内禁用，但是我买的苹果手机里面可以用WhatsApp，这又怎么解释？该不会想是苹果手机也是国外的吧？荒谬!要不是因为已经注册使用了，早就想退货了。,1,2018-06-13 12:33:18,如***世,银钻灰,64GB,标准版,来自京东Android客户端,钻石会员
2871,2871,HUAWEI Mate 10 Pro,感觉不理想，也很普通，而且好像翻新的,1,2018-05-19 17:53:03,素***茶,摩卡金,128GB,标准版,来自京东Android客户端,PLUS会员
2872,2872,HUAWEI Mate 10 Pro,果然发二手货 线和机器都是二次包装 贴膜都有指纹 恶心死我了,1,2018-06-17 12:22:21,n***2,宝石蓝,128GB,标准版,来自京东iPhone客户端,PLUS会员
2873,2873,HUAWEI Mate 10 Pro,我于2018年6月9日，因京东华为品牌日促销活动，购买 HUAWEI Mate 10 Pro 全网通 6GB+64GB 银钻灰 手机一台，售价4299元，随后在6月11发现官网价格为3999元，申请保价以当时有赠品为由不予受理。本人认为这种促销手段太恶劣，而且明明是增品跟你的售价有啥关系，赠品又不是消费者要的，是你们自己愿意给的，我买的是商品不是赠品，换句话说消费者难道是用中间的差价买的赠品吗？,1,2018-06-11 11:27:30,d***1,银钻灰,64GB,标准版,,PLUS会员
2874,2874,HUAWEI Mate 10 Pro,商品质量不怎么样，买回来充满电看电视几个小时就用完了，什么4千毫安就#，你们说质量好不好呢？而且降价也挺快才买几天就降上百又不能保价。今天去实体店看了同款机子，谈了价格还可以优惠几百还送篮牙耳机钢化膜，只能怪自己图方便在网上买不想出门，唉认栽呗,1,2018-09-03 00:39:35,懂***许,摩卡金,128GB,标准版,来自京东Android客户端,金牌会员
2875,2875,HUAWEI Mate 10 Pro,这绝对不是没开封的新机器，屏幕膜有划痕，顶针的纸板也是褶皱的，这绝对是个二次销售的机器，诚信经营吧，二次销售请注明！愿意买的买，不愿意买的就不买，大家谁也别冤枉谁！,1,2018-08-11 20:33:10,忽***泊,银钻灰,128GB,标准版,来自京东iPhone客户端,PLUS会员
2876,2876,HUAWEI Mate 10 Pro,"手机和配送都很好，就是8号买的，9号收到，10号降价300，然后使用京东保价，还不能保价，理由是有赠品小音箱，不能参与价保，多么奇葩的理由，买手机是附带的小音箱，我又选择不了。
更奇葩的是10号申请退货，计划退了再从新买，申请后客服回访，刚说完价格问题后，再次登录京东价格就变啦！！就变啦！！！！又涨回来了！
让我退了再买都没有优惠了，够狠，这么大京东对于我忠实的PLUS会员来说太让我失望了。
你以为改了就没事了，我会把当天的截图投诉到监督你们的部门，这改的也太随意了，刚通完电话就改。",1,2018-08-11 09:37:31,u***n,宝石蓝,128GB,标准版,来自京东Android客户端,PLUS会员
2877,2877,HUAWEI Mate 10 Pro,外包装包得挺严实，但打开机器一查，1、没有激活流程；2、电池显示医用1小时15分钟；3、保修日期显示2019年5月11日；4、手机膜上有污痕（麻烦问一句和里边装着得东西怎么手机面上有污痕，难道是渗漏了?扯淡）。就这三点这机器就是卖过经过二次包装得。换机器吧，要这么长时间，节后要是处理不了就退货了，这严重耽误我使用。手机都是从京东买得，现在京东也学着以次充好了，看重京东的是货真价实售后服务，这两点没了，京东你还混个P,1,2018-06-15 00:51:19,p***a,摩卡金,128GB,标准版,,钻石会员
2878,2878,HUAWEI Mate 10 Pro,因为九月一号出差一个月到十月份，一个手机不够用，准备出发前再入手一个，结果八月二十七号盗了手机，还是很开心的，我在手机没有任何碰撞的情况下，手机九月三号出现花屏一两次后面频繁出现，我在威海找了华为的售后，检测我的手机属于机器故障，可以换货但是需要15天，但是我工作原因无法及时更换手机并且因为工作相机使用少，我忍疼暂时不更换了，出差频繁换地方，导致换机15天也错过，华为网上售后不但不给予语音服务，后面沟通还用机器操作回复，让我第一次使用华为感到很失望,1,2018-09-05 10:25:45,豆***9,宝石蓝,64GB,标准版,来自京东Android客户端,金牌会员
2879,2879,HUAWEI Mate 10 Pro,八月二六购入，生产日期2018年3月份，手机有磕痕。扎心了,1,2018-08-28 11:10:20,阿***0,宝石蓝,64GB,标准版,来自京东Android客户端,PLUS会员
2880,2880,HUAWEI Mate 10 Pro,手机用了一天，整体性能还可以。只是我要的的是银钻灰，收到的手机前面是银钻灰，背面是金色，虽然售后说要换货也懒得换了，旧手机的东西都转移到新手机了。,1,2018-08-07 05:24:48,j***w,银钻灰,128GB,标准版,来自京东Android客户端,PLUS会员
2881,2881,HUAWEI Mate 10 Pro,商家有点坑，保价一周，买的时候4499元，结果买了13天降价500元，现价3999元。电子产品虽然说浮动比较快，不过13天500元，这幅度也太快了，要买的朋友自己想想背后的故事吧，下图为现在价格,1,2018-08-25 09:15:20,j***7,宝石蓝,128GB,标准版,来自京东Android客户端,金牌会员
2882,2882,HUAWEI Mate 10 Pro,才买了两个月，正常使用，但是现在指纹识别不能用，重启后能用，使用一会儿之后，指纹又失效！！！！！ 自动调节亮度那个勾勾经常消失不能用！！！ 是系统问题还是硬件问题？？？？？三四千的手机不应该出这种严重质量问题啊，真让人失望！！！！！！！！,1,2018-08-20 19:30:12,厌***8,宝石蓝,64GB,标准版,,钻石会员
2883,2883,HUAWEI Mate 10 Pro,买过最后悔的手机！我是3-9-9-9买的，收到当天价格就成3-7-9-9，我申请退返差价！客服不允许我退返，说因为我的购买包含礼品就是那个价值几十块的老式破蓝牙音箱！然后呢，三天之后价格变成3499！**臭嗨！一年京东消费几万随随便便，就这服务就这态度吗？最气死人的是不管是3799还是3499都一样附带礼品蓝牙音箱好不好！怪不得京东老大要被抓。看样子快玩完了！,1,2018-09-05 03:01:52,丶***呐,银钻灰,64GB,标准版,来自京东iPhone客户端,PLUS会员
2884,2884,HUAWEI Mate 10 Pro,谨慎购买，因为家里人生日，急着要，结果昨天买的4499，今天就降200，只要4299了！这降价速度真够快的，让我去保价退款结果说有赠品不能退差价？真的#，第一那个赠品是你们非要附加进来的，第二降了200一样有这个赠品啊。也就是京东保价退款是骗人的，全部是套路！要不是我拆了，我马上退货，真的太垃圾了,1,2018-07-30 21:24:48,j***7,银钻灰,128GB,标准版,来自京东iPhone客户端,银牌会员
2885,2885,HUAWEI Mate 10 Pro,首先手感很好。但是更喜欢以前mate8.9金属感，结实，铝机身，系统也就那样。没有宣传的那么好。根本体现不出来，电池不怎么耐用，手机不好看，因为之前第一部是华为。所以好多东西在华为云服务里。如果观察换别的，麻烦还要倒东西，所以直接用华为手机克隆一下就过来了，不然不会买华为。4000多的手机。真心不怎么样。电池不怎么的照片也就那样，后悔了，,1,2018-08-16 16:03:10,飞***3,银钻灰,128GB,标准版,来自京东Android客户端,PLUS会员
2886,2886,HUAWEI Mate 10 Pro,京东营销套路太深了，手机绑定京东音响作为赠品进行销售。一周之内降价了，然后申请价格保护是赠品按299算的，实际价格不过79元，然后220元的差价就不退了。下单时说赠品不单独售卖，结果现在又单独售卖，而且还有299减220的券，实际价格就是79，果然是@商家，各种销售套路。,1,2018-06-10 18:24:58,j***1,银钻灰,128GB,标准版,来自京东iPhone客户端,PLUS会员
2887,2887,HUAWEI Mate 10 Pro,买了3天，屏幕下面突然从头到底碎了，找售后，居然不管，让我花1200付费维修，#，我已经造成的损坏我认，放在桌子上我拿起来突然留碎了，京东还不认，态度恶劣,1,2018-08-10 13:43:15,p***n,宝石蓝,128GB,标准版,来自京东Android客户端,PLUS会员
2888,2888,HUAWEI Mate 10 Pro,手机送人的，华为手机好不好大家知道。我这评分是送给华为客服的，强烈建议华为取消客服使用人工智能，要么就大换血吧，你这客服就是浪费成本还弄得顾客很不高兴！好好学学京东客服吧，被华为客服弄出的一身不满，京东客服很好地处理了。很痛心一个民族企业有这样的客服，痛心。,1,2018-08-09 18:35:15,荆***雨,银钻灰,128GB,标准版,来自京东Android客户端,PLUS会员
2889,2889,HUAWEI Mate 10 Pro,严重怀疑京东在卖假货，连续买到几次都是有质量问题的，关键是有质量问题还不给退货，7天内都不给退，拜托花那么多银子买一肚子气，客服也极不负责任，只管自己赚钱，完全不顾客户利益。买京东等于买气受，要想保持健康，尽早远离京东。,1,2018-06-27 18:41:51,j***9,摩卡金,128GB,标准版,来自京东Android客户端,PLUS会员
2890,2890,HUAWEI Mate 10 Pro,首先这个mate10pro连mate8都赶不上，也不用解释，小气得多，还得瑟，其次买这个手机连钢化膜和手机套都不送，对老用户太伤心了，客服也是模棱两可，算是寒心了，如果大家还是要买mate10pro，建议考虑考虑！！,1,2018-08-19 15:50:31,大***浆,银钻灰,128GB,标准版,,PLUS会员
2891,2891,HUAWEI Mate 10 Pro,用了一段时间，发现续航方面有问题。亮屏玩手机的时候电池挺耐用的，但是熄屏待机耗电快！单卡单待，后台全部禁止启动并清理干净，蓝牙关掉，大约一小时掉1%的电，很可怕。别说什么温度环境影响，我这是很正常的信号良好的环境。,1,2018-08-23 02:44:58,j***p,银钻灰,64GB,标准版,来自京东Android客户端,PLUS会员
2892,2892,HUAWEI Mate 10 Pro,垃圾京东，才买几天就降三   百   ②十块，申请价保说什么有赠品，现在下单不是一样有赠品，你们的价保是做过给谁看的，现在真是不如某*，至少降价，人家二话不说就给退钱了,1,2018-08-10 00:49:47,j***5,樱粉金,128GB,标准版,来自京东Android客户端,钻石会员
2893,2893,HUAWEI Mate 10 Pro,屏幕看得好累，刚开始开自动的，老是变的好暗，后来关了自动的，结果开一半或者大半还是很暗，现在开到最亮的，用了一会屏幕还是自动变暗，过一会又好了，第一次遇到这种问题，只能凑合用了，可怜那么贵的手机,1,2018-09-07 00:01:13,love景甜,银钻灰,64GB,标准版,来自京东Android客户端,PLUS会员
2894,2894,HUAWEI Mate 10 Pro,手机是好手机，***，新机子4.1号就更新过了，直接送朋友了。官方旗舰店也不错如此。奉劝各位忧心购买。,1,2018-08-26 19:19:30,倔强的馒头v,宝石蓝,64GB,标准版,来自京东Android客户端,金牌会员
2895,2895,HUAWEI Mate 10 Pro,如图，刚买了7天就降了200，主要是当时拍的时候还问过客服说就是这个活动了吗？客服说已经在活动期了才拍的，结果回头一看降价了，也不能补差价，就隔几天，呵呵了。,1,2018-08-14 09:18:27,w***0,宝石蓝,128GB,标准版,来自京东Android客户端,金牌会员
2896,2896,HUAWEI Mate 10 Pro,手机后摄像头头第一个镜头里有灰尘。华为品控太差。打游戏升级到gpu trubo也没有用，卡死了，老老实实做一个商务人士吧。,1,2018-08-16 11:11:46,s***5,银钻灰,128GB,标准版,来自京东iPhone客户端,PLUS会员
2897,2897,HUAWEI Mate 10 Pro,网络连接非常差，同一张卡，以前看视频从来不卡，换了MATE10以后基本放不了了，放几秒就正在缓存，还经常没网络！几KB每秒是常态，还经常几十B每秒，没用过网络这么差的手机！,1,2018-09-13 23:58:13,j***1,银钻灰,128GB,标准版,来自京东Android客户端,银牌会员
2898,2898,HUAWEI Mate 10 Pro,还什么游戏手机呵呵.今天刚到的货，打王者卡卡的一比。也就是两千最多的手机了。不吹不黑 打游戏iOS一点不卡完爆mate10Pro。还好以后不咋玩了,1,2018-09-12 22:54:42,d***a,宝石蓝,64GB,标准版,来自京东Android客户端,PLUS会员
2899,2899,HUAWEI Mate 10 Pro,一般般，像二手货一样,1,2018-09-04 09:14:22,阿***1,银钻灰,64GB,标准版,来自京东iPhone客户端,PLUS会员
2900,2900,HUAWEI Mate 10 Pro,"华为手机就是冲着电池去的，但是我不知道是因为手机的问题还是什么，手机电池很不耐用！
之前用的se，se1700左右，华为这个4000&hellip;&hellip;
体验极其差。感觉掉坑了",1,2018-08-05 08:30:24,何***舷,银钻灰,128GB,标准版,来自京东Android客户端,PLUS会员
2901,2901,HUAWEI Mate 10 Pro,跟以前的mate8比也没什么好的地方，还是老样子，新机器有的时候就卡，很失望！！都是宣传的比实际的好，没有太大进步,1,2018-08-27 16:16:37,京***版,摩卡金,128GB,标准版,来自京东Android客户端,PLUS会员
2902,2902,HUAWEI Mate 10 Pro,超级差劲，打开图片和打开在视频超级慢，经常自动打开WLAN关掉了还自动打开，满格的信号居然打开图片要一分钟，甚至超过一分钟&hellip;&hellip;都说华为信号好，用了才知道，微信用着用着还经常掉线说无网络，想不明白，明明上面用有满格信号的,1,2018-07-01 21:44:06,j***8,银钻灰,128GB,标准版,来自京东Android客户端,金牌会员
2903,2903,HUAWEI Mate 10 Pro,不是觉得手机怎么样不好，京东也太**了，打着818搞活动的旗号4499领了个券最终花了4199，结果搞完活动就降价降成3999，**了,1,2018-08-29 16:50:00,j***2,银钻灰,128GB,标准版,来自京东Android客户端,金牌会员
2904,2904,HUAWEI Mate 10 Pro,此用户未填写评价内容,1,2018-08-25 16:32:13,j***c,银钻灰,128GB,标准版,来自京东Android客户端,银牌会员
2905,2905,HUAWEI Mate 10 Pro,烂机，屏幕校准有问题，把耳机插上后反向充电，耳机没有声音，APP自动关闭退出，拔掉耳机后听筒没有声音，还是耳机模式，只有重启后可以恢复正常,1,2018-08-25 23:27:46,Q***范,银钻灰,128GB,标准版,来自京东Android客户端,钻石会员
2906,2906,HUAWEI Mate 10 Pro,一星是给价格的，买了两个多星期，价格变动好多次，申请了两次价保，现在活动又降了两百多，但说是过了七天无法申请价保，伤心。。。。。,1,2018-08-19 17:36:13,m***i,银钻灰,64GB,标准版,来自京东Android客户端,PLUS会员
2907,2907,HUAWEI Mate 10 Pro,****同款3599，**同款3699，京东3999，询问客服告我我这里是京东不是**，神回复啊,1,2018-08-31 22:38:22,j***c,银钻灰,128GB,标准版,来自京东Android客户端,PLUS会员
2908,2908,HUAWEI Mate 10 Pro,手机存在很大质量问题。包修期间五到十天还不给备用机。要客服预约当地售后他们说没这选项。购买需谨慎,1,2018-09-02 20:13:31,烟***寞,宝石蓝,64GB,标准版,来自京东Android客户端,金牌会员
2909,2909,HUAWEI Mate 10 Pro,"颜色和严重图片不符，麒麟970完全被骁龙660吊打

一个国产手机在没有关税的情况下，卖的这么贵
心是黑到了粪坑里面",1,2018-08-26 10:50:12,f***f,银钻灰,128GB,标准版,来自京东Android客户端,金牌会员
2910,2910,HUAWEI Mate 10 Pro,不管是连的哪个无线网  都是信号很弱  开始还以为路由器坏了 可另外的手机连接都正常  问了客服也没解决  华为咋得了,1,2018-08-07 00:16:53,1***p,银钻灰,128GB,标准版,来自京东Android客户端,银牌会员
